date_mutation,Unnamed: 0.1,id_mutation,valeur_fonciere,code_commune,code_departement,surface_reelle_bati,nombre_pieces_principales,surface_terrain,Appartement,Dependance,Local,Maison
2018-12-21,669,2018-156977,241942.0,13047.0,13.0,87.0,4.0,213.0,0,0,0,1
2018-12-27,684,2018-157166,12230286.0,13092.0,13.0,63.0,3.0,1502.0,1,0,0,0
2018-12-27,683,2018-157166,12230286.0,13047.0,13.0,49.0,2.0,2373.0,1,0,0,0
2018-12-27,682,2018-157166,12230286.0,13047.0,13.0,67.0,3.0,958.0,1,0,0,0
2018-12-27,686,2018-157166,12230286.0,13112.0,13.0,47.0,2.0,8607.0,0,0,0,1
2018-12-27,675,2018-157165,28715258.0,13039.0,13.0,62.0,3.0,7451.0,1,0,0,0
2018-12-27,771,2018-161035,150000.0,13108.0,13.0,21.0,1.0,81.0,1,0,0,0
2018-12-27,673,2018-157165,28715258.0,13014.0,13.0,77.0,4.0,124.0,1,0,0,0
2018-12-27,676,2018-157165,28715258.0,13054.0,13.0,21.0,1.0,1310.0,1,0,0,0
2018-12-28,1244,2018-1166731,431000.0,83137.0,83.0,88.0,4.0,395.0,0,0,0,1
2018-12-28,1106,2018-1158374,315000.0,83088.0,83.0,106.0,5.0,2000.0,0,0,0,1
2019-01-03,350,2019-147755,440000.0,13213.0,13.0,70.0,3.0,213.0,1,0,0,0
2019-01-03,435,2019-152400,320000.0,13071.0,13.0,87.0,5.0,510.0,0,0,0,1
2019-01-03,752,2019-167210,330000.0,13100.0,13.0,51.0,3.0,676.0,0,0,0,1
2019-01-04,850,2019-1206816,225000.0,83050.0,83.0,94.0,3.0,1290.0,0,0,0,1
2019-01-09,1605,2019-1244639,534000.0,84124.0,84.0,138.0,4.0,360.0,0,0,0,1
2019-01-09,1041,2019-1216316,441500.0,83081.0,83.0,170.0,4.0,2000.0,0,0,0,1
2019-01-10,1042,2019-1216367,223000.0,83139.0,83.0,64.0,3.0,60.0,0,0,0,1
2019-01-10,1044,2019-1216410,175000.0,83004.0,83.0,40.0,2.0,1545.0,0,0,0,1
2019-01-10,436,2019-152463,635000.0,13062.0,13.0,133.0,4.0,3000.0,0,0,0,1
2019-01-10,1510,2019-1239917,883730.0,84007.0,84.0,45.0,2.0,3237.0,0,0,0,1
2019-01-11,637,2019-161833,352370.0,13039.0,13.0,84.0,5.0,609.0,0,0,0,1
2019-01-11,1513,2019-1240084,133000.0,84070.0,84.0,149.0,6.0,1024.0,0,0,0,1
2019-01-11,852,2019-1206915,2228900.0,83065.0,83.0,250.0,5.0,653.0,0,0,0,1
2019-01-11,1365,2019-1232349,435000.0,83071.0,83.0,72.0,3.0,580.0,0,0,0,1
2019-01-14,1607,2019-1244727,250000.0,84026.0,84.0,85.0,5.0,85.0,0,0,0,1
2019-01-17,1209,2019-1223607,488000.0,83126.0,83.0,112.0,4.0,714.0,0,0,0,1
2019-01-17,1606,2019-1244682,286020.0,84034.0,84.0,127.0,4.0,677.0,0,0,0,1
2019-01-18,1047,2019-1216555,650000.0,83026.0,83.0,157.0,4.0,2000.0,0,0,0,1
2019-01-18,1366,2019-1232411,310000.0,83069.0,83.0,37.0,1.0,70.0,1,0,0,0
2019-01-21,1372,2019-1232741,295000.0,83053.0,83.0,108.0,5.0,500.0,0,0,0,1
2019-01-22,1511,2019-1239974,172897.0,84007.0,84.0,90.0,5.0,320.0,0,0,0,1
2019-01-23,1370,2019-1232623,1600000.0,83123.0,83.0,37.0,2.0,443.0,1,0,0,0
2019-01-23,754,2019-167309,2108065.0,13004.0,13.0,55.0,3.0,15683.0,0,0,0,1
2019-01-23,1046,2019-1216515,200000.0,83041.0,83.0,111.0,4.0,500.0,0,0,0,1
2019-01-24,352,2019-147855,590000.0,13212.0,13.0,174.0,5.0,913.0,0,0,0,1
2019-01-25,1142,2019-1220756,188550.0,83149.0,83.0,40.0,0.0,2974.0,0,0,1,0
2019-01-28,447,2019-153028,185000.0,13060.0,13.0,67.0,3.0,500.0,0,0,0,1
2019-01-29,197,2019-139755,394000.0,13209.0,13.0,32.0,1.0,226.0,1,0,0,0
2019-01-31,1051,2019-1216744,215000.0,83121.0,83.0,80.0,4.0,477.0,0,0,0,1
2019-01-31,756,2019-167420,260000.0,13045.0,13.0,101.0,4.0,632.0,0,0,0,1
2019-02-06,760,2019-167600,3534000.0,13027.0,13.0,90.0,3.0,39892.0,1,0,0,0
2019-02-06,1055,2019-1216925,4020000.0,83057.0,83.0,110.0,4.0,7040.0,1,0,0,0
2019-02-07,1612,2019-1244929,197000.0,84054.0,84.0,52.0,2.0,459.0,1,0,0,0
2019-02-07,1050,2019-1216702,333040.0,83067.0,83.0,33.0,3.0,500.0,0,0,0,1
2019-02-08,1521,2019-1240436,185250.0,84007.0,84.0,45.0,3.0,42.0,1,0,0,0
2019-02-12,1056,2019-1216936,310205.0,83143.0,83.0,85.0,4.0,1500.0,0,0,0,1
2019-02-12,6,2019-128472,304250.0,13215.0,13.0,100.0,4.0,408.0,0,0,0,1
2019-02-12,457,2019-153581,424000.0,13080.0,13.0,84.0,4.0,1103.0,0,0,0,1
2019-02-13,1052,2019-1216798,243000.0,83087.0,83.0,70.0,4.0,52.0,0,0,0,1
2019-02-14,1059,2019-1217055,304000.0,83148.0,83.0,119.0,5.0,500.0,0,0,0,1
2019-02-15,359,2019-148259,219000.0,13002.0,13.0,87.0,3.0,65.0,0,0,0,1
2019-02-15,1221,2019-1224330,284000.0,83062.0,83.0,88.0,4.0,201.0,0,0,0,1
2019-02-15,1377,2019-1232972,588100.0,83130.0,83.0,161.0,5.0,1311.0,0,0,0,1
2019-02-15,455,2019-153489,363450.0,13001.0,13.0,72.0,3.0,139.0,0,0,0,1
2019-02-18,9,2019-128670,190000.0,13214.0,13.0,70.0,4.0,106.0,1,0,0,0
2019-02-18,1616,2019-1245084,8600000.0,84054.0,84.0,26.0,1.0,3500.0,1,0,0,0
2019-02-18,1617,2019-1245084,8600000.0,84054.0,84.0,26.0,1.0,19420.0,1,0,0,0
2019-02-20,650,2019-162492,533200.0,13043.0,13.0,170.0,6.0,1101.0,0,0,0,1
2019-02-21,1060,2019-1217107,145000.0,83004.0,83.0,60.0,3.0,15.0,0,0,0,1
2019-02-22,1701,2019-1248453,320000.0,84078.0,84.0,232.0,0.0,60.0,0,0,1,0
2019-02-25,1697,2019-1248333,134000.0,84012.0,84.0,90.0,4.0,424.0,0,0,0,1
2019-02-25,453,2019-153380,320791.0,13001.0,13.0,74.0,4.0,357.0,0,0,0,1
2019-02-25,7,2019-128535,425000.0,13201.0,13.0,19.0,1.0,642.0,1,0,0,0
2019-02-26,764,2019-167778,390000.0,13004.0,13.0,47.0,2.0,64.0,1,0,0,0
2019-02-26,1618,2019-1245112,247900.0,84054.0,84.0,79.0,4.0,494.0,0,0,0,1
2019-02-26,873,2019-1208017,622000.0,83107.0,83.0,75.0,6.0,1689.0,0,0,0,1
2019-02-26,1229,2019-1224823,292500.0,83103.0,83.0,63.0,4.0,311.0,0,0,0,1
2019-02-26,762,2019-167685,249450.0,13108.0,13.0,107.0,3.0,1005.0,0,0,0,1
2019-03-01,768,2019-167938,3377580.8,13004.0,13.0,61.0,2.0,2226.0,1,0,0,0
2019-03-01,654,2019-162671,26171890.0,13026.0,13.0,76.0,4.0,2922.0,1,0,0,0
2019-03-01,656,2019-162671,26171890.0,13026.0,13.0,94.0,4.0,8572.0,1,0,0,0
2019-03-04,1522,2019-1240480,251000.0,84141.0,84.0,83.0,4.0,193.0,0,0,0,1
2019-03-04,1626,2019-1245397,500000.0,84035.0,84.0,66.0,3.0,500.0,1,0,0,0
2019-03-04,212,2019-140598,170000.0,13007.0,13.0,35.0,2.0,43.0,0,0,0,1
2019-03-05,209,2019-140434,150000.0,13209.0,13.0,60.0,3.0,55.0,0,0,0,1
2019-03-06,363,2019-148484,327200.0,13212.0,13.0,44.0,2.0,217.0,0,0,0,1
2019-03-07,766,2019-167885,150000.0,13004.0,13.0,71.0,3.0,261.0,0,0,0,1
2019-03-07,1072,2019-1217649,219000.0,83111.0,83.0,93.0,4.0,501.0,0,0,0,1
2019-03-07,1627,2019-1245436,50000.0,84035.0,84.0,41.0,2.0,56.0,0,0,0,1
2019-03-07,1382,2019-1233223,212000.0,83071.0,83.0,45.0,3.0,118.0,0,0,0,1
2019-03-07,1387,2019-1233482,198000.0,83019.0,83.0,156.0,5.0,1935.0,0,0,0,1
2019-03-07,1388,2019-1233541,1047550.0,83069.0,83.0,124.0,5.0,500.0,0,0,0,1
2019-03-08,1621,2019-1245219,600000.0,84085.0,84.0,270.0,5.0,3511.0,0,0,0,1
2019-03-12,1622,2019-1245258,297620.0,84047.0,84.0,80.0,4.0,1000.0,0,0,0,1
2019-03-12,1624,2019-1245346,810000.0,84068.0,84.0,133.0,5.0,1000.0,0,0,0,1
2019-03-12,17,2019-129196,115000.0,13215.0,13.0,55.0,2.0,97.0,0,0,0,1
2019-03-13,879,2019-1208309,576000.0,83068.0,83.0,120.0,4.0,824.0,0,0,0,1
2019-03-13,467,2019-154109,220000.0,13113.0,13.0,83.0,4.0,220.0,0,0,0,1
2019-03-18,1629,2019-1245500,292500.0,84025.0,84.0,1110.0,0.0,500.0,0,0,1,0
2019-03-18,466,2019-154061,273740.0,13103.0,13.0,86.0,4.0,259.0,0,0,0,1
2019-03-21,1232,2019-1225011,220000.0,83137.0,83.0,63.0,2.0,344.0,1,0,0,0
2019-03-22,1070,2019-1217558,245000.0,83148.0,83.0,74.0,4.0,500.0,0,0,0,1
2019-03-23,1068,2019-1217480,227000.0,83057.0,83.0,116.0,5.0,500.0,0,0,0,1
2019-03-25,221,2019-141104,525000.0,13023.0,13.0,60.0,1.0,735.0,0,0,0,1
2019-03-25,1704,2019-1248571,235000.0,84087.0,84.0,100.0,4.0,642.0,0,0,0,1
2019-03-26,468,2019-154150,735540.0,13001.0,13.0,16.0,1.0,73.0,1,0,0,0
2019-03-26,770,2019-168027,300000.0,13038.0,13.0,80.0,3.0,111.0,0,0,0,1
2019-03-27,225,2019-141332,625000.0,13028.0,13.0,30.0,2.0,336.0,1,0,0,0
2019-03-28,1390,2019-1233633,352000.0,83127.0,83.0,109.0,4.0,500.0,0,0,0,1
2019-03-28,1531,2019-1240914,420000.0,84070.0,84.0,150.0,7.0,669.0,0,0,0,1
2019-03-28,1234,2019-1225121,346000.0,83062.0,83.0,90.0,4.0,231.0,0,0,0,1
2019-04-01,1398,2019-1234042,616050.0,83016.0,83.0,104.0,5.0,1347.0,0,0,0,1
2019-04-04,901,2019-1209348,525500.0,83061.0,83.0,150.0,4.0,860.0,0,0,0,1
2019-04-04,1073,2019-1217696,335000.0,83004.0,83.0,75.0,3.0,715.0,0,0,0,1
2019-04-05,771,2019-168076,1724950.0,13038.0,13.0,24.0,1.0,500.0,0,0,0,1
2019-04-05,1394,2019-1233842,392000.0,83071.0,83.0,94.0,4.0,440.0,0,0,0,1
2019-04-08,1630,2019-1245538,319200.0,84113.0,84.0,134.0,6.0,500.0,0,0,0,1
2019-04-08,1074,2019-1217729,532900.0,83120.0,83.0,144.0,4.0,1001.0,0,0,0,1
2019-04-08,773,2019-168164,414000.0,13027.0,13.0,90.0,4.0,1095.0,0,0,0,1
2019-04-08,1706,2019-1248657,320000.0,84019.0,84.0,160.0,7.0,2624.0,0,0,0,1
2019-04-08,229,2019-141560,550000.0,13085.0,13.0,341.0,0.0,1244.0,0,0,1,0
2019-04-09,1634,2019-1245727,225000.0,84035.0,84.0,118.0,4.0,757.0,0,0,0,1
2019-04-10,227,2019-141440,350000.0,13016.0,13.0,90.0,4.0,571.0,0,0,0,1
2019-04-10,1081,2019-1218016,381340.0,83120.0,83.0,92.0,4.0,498.0,0,0,0,1
2019-04-10,776,2019-168322,177000.0,13078.0,13.0,72.0,4.0,359.0,0,0,0,1
2019-04-11,1540,2019-1241362,351870.0,84043.0,84.0,35.0,0.0,321.0,0,0,1,0
2019-04-11,478,2019-154646,589900.0,13062.0,13.0,133.0,6.0,2002.0,0,0,0,1
2019-04-15,1539,2019-1241311,399890.0,84007.0,84.0,121.0,5.0,672.0,0,0,0,1
2019-04-15,1246,2019-1225828,646000.0,83129.0,83.0,173.0,6.0,1000.0,0,0,0,1
2019-04-17,670,2019-163213,11405010.0,13026.0,13.0,50.0,2.0,2164.0,1,0,0,0
2019-04-17,671,2019-163213,11405010.0,13054.0,13.0,64.0,3.0,4440.0,1,0,0,0
2019-04-17,778,2019-168355,13094643.0,13078.0,13.0,90.0,5.0,231.0,0,0,0,1
2019-04-19,1087,2019-1218281,220000.0,83023.0,83.0,32.0,0.0,237.0,0,0,1,0
2019-04-19,480,2019-154752,1420000.0,13001.0,13.0,244.0,9.0,2820.0,0,0,0,1
2019-04-19,483,2019-154918,110000.0,13069.0,13.0,35.0,1.0,734.0,0,0,0,1
2019-04-19,1402,2019-1234264,815000.0,83112.0,83.0,134.0,4.0,890.0,0,0,0,1
2019-04-19,905,2019-1209514,570000.0,83118.0,83.0,135.0,5.0,800.0,0,0,0,1
2019-04-23,1640,2019-1245935,192000.0,84062.0,84.0,67.0,3.0,195.0,0,0,0,1
2019-04-23,1091,2019-1218429,100000.0,83104.0,83.0,105.0,3.0,66.0,0,0,0,1
2019-04-23,1083,2019-1218111,38000.0,83092.0,83.0,16.0,1.0,5350.0,0,0,0,1
2019-04-23,479,2019-154697,550000.0,13001.0,13.0,80.0,3.0,1000.0,0,0,0,1
2019-04-23,1086,2019-1218236,245018.0,83111.0,83.0,93.0,4.0,500.0,0,0,0,1
2019-04-23,489,2019-155240,986110.0,13001.0,13.0,128.0,4.0,2000.0,0,0,0,1
2019-04-25,1247,2019-1225896,885000.0,83129.0,83.0,240.0,5.0,1106.0,0,0,0,1
2019-04-25,669,2019-163190,276000.0,13047.0,13.0,139.0,5.0,500.0,0,0,0,1
2019-04-25,1088,2019-1218330,355000.0,83087.0,83.0,87.0,3.0,930.0,0,0,0,1
2019-04-26,783,2019-168531,385000.0,13105.0,13.0,57.0,3.0,699.0,0,0,0,1
2019-04-26,666,2019-163148,390570.0,13114.0,13.0,88.0,4.0,565.0,0,0,0,1
2019-04-29,780,2019-168419,335000.0,13004.0,13.0,80.0,3.0,948.0,0,0,0,1
2019-04-30,1713,2019-1248947,420000.0,84138.0,84.0,70.0,4.0,220.0,1,0,0,0
2019-04-30,1641,2019-1245974,3000000.0,84054.0,84.0,90.0,3.0,4495.0,1,0,0,0
2019-05-02,1253,2019-1226277,247000.0,83137.0,83.0,36.0,2.0,293.0,1,0,0,0
2019-05-02,673,2019-163296,5100.0,13039.0,13.0,7300.0,0.0,68.0,0,0,1,0
2019-05-03,1407,2019-1234537,5000.0,83127.0,83.0,18.0,2.0,625.0,0,0,0,1
2019-05-03,1089,2019-1218359,195000.0,83102.0,83.0,77.0,3.0,500.0,0,0,0,1
2019-05-06,906,2019-1209562,370740.0,83061.0,83.0,88.0,4.0,460.0,0,0,0,1
2019-05-06,1092,2019-1218476,245000.0,83148.0,83.0,96.0,4.0,500.0,0,0,0,1
2019-05-06,1098,2019-1218763,236050.0,83114.0,83.0,87.0,4.0,635.0,0,0,0,1
2019-05-06,674,2019-163340,275000.0,13092.0,13.0,60.0,0.0,142.0,0,0,1,0
2019-05-06,810,2019-169861,305000.0,13004.0,13.0,76.0,3.0,1000.0,0,0,0,1
2019-05-06,491,2019-155346,151000.0,13001.0,13.0,49.0,2.0,1068.0,0,0,0,1
2019-05-06,1411,2019-1234759,625000.0,83131.0,83.0,180.0,6.0,1000.0,0,0,0,1
2019-05-07,784,2019-168589,100000.0,13089.0,13.0,90.0,3.0,30.0,0,0,0,1
2019-05-09,909,2019-1209715,340000.0,83058.0,83.0,137.0,4.0,500.0,0,0,0,1
2019-05-10,1255,2019-1226397,385000.0,83126.0,83.0,82.0,4.0,651.0,0,0,0,1
2019-05-15,787,2019-168755,216000.0,13067.0,13.0,61.0,2.0,560.0,0,0,0,1
2019-05-16,494,2019-155505,335285.0,13103.0,13.0,72.0,3.0,280.0,0,0,0,1
2019-05-16,920,2019-1210272,385000.0,83061.0,83.0,141.0,5.0,885.0,0,0,0,1
2019-05-17,1412,2019-1234818,2000000.0,83091.0,83.0,13440.0,0.0,500.0,0,0,1,0
2019-05-21,40,2019-130210,445000.0,13204.0,13.0,75.0,3.0,271.0,1,0,0,0
2019-05-24,785,2019-168638,787000.0,13034.0,13.0,104.0,4.0,487.0,0,0,0,1
2019-05-27,790,2019-168906,102750.0,13096.0,13.0,50.0,3.0,934.0,0,0,0,1
2019-05-28,1100,2019-1218861,227300.0,83128.0,83.0,26.0,1.0,500.0,0,0,0,1
2019-05-29,1718,2019-1249125,330000.0,84012.0,84.0,42.0,2.0,660.0,1,0,0,0
2019-05-29,1105,2019-1219109,240000.0,83046.0,83.0,38.0,1.0,80.0,1,0,0,0
2019-05-29,1101,2019-1218914,465000.0,83139.0,83.0,140.0,5.0,1702.0,0,0,0,1
2019-05-29,918,2019-1210165,272000.0,83050.0,83.0,84.0,3.0,1000.0,0,0,0,1
2019-05-31,1099,2019-1218817,299000.0,83120.0,83.0,102.0,4.0,101.0,0,0,0,1
2019-05-31,1421,2019-1235284,1030000.0,83027.0,83.0,170.0,6.0,500.0,0,0,0,1
2019-06-03,1108,2019-1219228,1327500.0,83124.0,83.0,250.0,6.0,1212.0,0,0,0,1
2019-06-04,1647,2019-1246226,320000.0,84065.0,84.0,80.0,2.0,1030.0,1,0,0,0
2019-06-04,1419,2019-1235186,550000.0,83027.0,83.0,77.0,5.0,630.0,0,0,0,1
2019-06-04,1558,2019-1242224,612500.0,84011.0,84.0,99.0,4.0,780.0,0,0,0,1
2019-06-05,683,2019-163824,340000.0,13056.0,13.0,35.0,2.0,862.0,0,0,0,1
2019-06-06,39,2019-130152,405000.0,13203.0,13.0,64.0,4.0,88.0,1,0,0,0
2019-06-11,1267,2019-1227136,436500.0,83137.0,83.0,96.0,4.0,384.0,0,0,0,1
2019-06-13,1649,2019-1246314,331870.0,84093.0,84.0,110.0,4.0,1128.0,0,0,0,1
2019-06-14,43,2019-130418,500000.0,13204.0,13.0,54.0,3.0,130.0,1,0,0,0
2019-06-14,48,2019-130743,300000.0,13203.0,13.0,55.0,0.0,380.0,1,0,0,0
2019-06-14,1112,2019-1219406,800000.0,83139.0,83.0,130.0,4.0,500.0,0,0,0,1
2019-06-17,793,2019-169039,990000.0,13100.0,13.0,65.0,3.0,692.0,0,0,0,1
2019-06-18,685,2019-163930,105000.0,13047.0,13.0,40.0,0.0,41.0,0,0,1,0
2019-06-19,1430,2019-1235697,325850.0,83127.0,83.0,50.0,3.0,434.0,1,0,0,0
2019-06-20,151,2019-136932,2000.0,13206.0,13.0,6.0,0.0,106.0,0,0,1,0
2019-06-21,1651,2019-1246371,488000.0,84102.0,84.0,95.0,3.0,6454.0,0,0,0,1
2019-06-21,933,2019-1210936,40000.0,83058.0,83.0,15.0,1.0,31.0,0,0,0,1
2019-06-21,689,2019-164163,300000.0,13037.0,13.0,91.0,5.0,393.0,0,0,0,1
2019-06-24,1431,2019-1235754,1045000.0,83070.0,83.0,152.0,5.0,500.0,0,0,0,1
2019-06-25,1433,2019-1235869,138000.0,83069.0,83.0,33.0,3.0,20.0,0,0,0,1
2019-06-26,512,2019-156404,330000.0,13103.0,13.0,129.0,5.0,225.0,0,0,0,1
2019-06-27,799,2019-169358,208000.0,13018.0,13.0,107.0,4.0,466.0,0,0,0,1
2019-06-27,797,2019-169249,392200.0,13003.0,13.0,88.0,5.0,3747.0,0,0,0,1
2019-06-27,509,2019-156267,2130000.0,13001.0,13.0,650.0,0.0,1014.0,0,0,1,0
2019-06-27,513,2019-156452,1451550.0,13001.0,13.0,23.0,0.0,1000.0,0,0,1,0
2019-06-28,522,2019-156932,572350.0,13024.0,13.0,165.0,7.0,655.0,0,0,0,1
2019-06-28,519,2019-156767,330000.0,13091.0,13.0,72.0,2.0,3000.0,0,0,0,1
2019-06-28,795,2019-169146,255000.0,13078.0,13.0,550.0,0.0,550.0,0,0,1,0
2019-07-01,51,2019-130856,5715500.0,13216.0,13.0,74.0,4.0,5197.0,1,0,0,0
2019-07-01,50,2019-130856,5715500.0,13215.0,13.0,63.0,3.0,20862.0,1,0,0,0
2019-07-01,940,2019-1211314,690000.0,83061.0,83.0,140.0,4.0,180.0,0,0,0,1
2019-07-01,1115,2019-1219544,58500.0,83031.0,83.0,65.0,3.0,30.0,0,0,0,1
2019-07-02,1114,2019-1219494,325000.0,83106.0,83.0,97.0,4.0,1006.0,0,0,0,1
2019-07-08,390,2019-149971,520000.0,13212.0,13.0,100.0,4.0,305.0,1,0,0,0
2019-07-09,268,2019-143790,1000000.0,13208.0,13.0,46.0,3.0,1137.0,1,0,0,0
2019-07-09,527,2019-157209,667450.0,13040.0,13.0,225.0,7.0,1000.0,0,0,0,1
2019-07-10,516,2019-156599,657000.0,13019.0,13.0,120.0,5.0,956.0,0,0,0,1
2019-07-11,1117,2019-1219643,132600.0,83104.0,83.0,80.0,3.0,54.0,1,0,0,0
2019-07-12,393,2019-150138,2100000.0,13213.0,13.0,132.0,9.0,2158.0,0,0,0,1
2019-07-16,530,2019-157353,230000.0,13063.0,13.0,22.0,1.0,125.0,1,0,0,0
2019-07-16,266,2019-143671,470870.0,13086.0,13.0,228.0,5.0,2428.0,0,0,0,1
2019-07-17,693,2019-164372,320000.0,13056.0,13.0,88.0,4.0,1010.0,0,0,0,1
2019-07-18,1571,2019-1242881,585000.0,84007.0,84.0,423.0,12.0,2770.0,0,0,0,1
2019-07-18,1123,2019-1219893,1041670.0,83081.0,83.0,162.0,7.0,3539.0,0,0,0,1
2019-07-19,805,2019-169631,1497775.0,13004.0,13.0,113.0,4.0,2400.0,0,0,0,1
2019-07-22,392,2019-150089,438300.0,13075.0,13.0,71.0,4.0,284.0,0,0,0,1
2019-07-22,798,2019-169314,330000.0,13034.0,13.0,70.0,0.0,1000.0,0,0,1,0
2019-07-22,262,2019-143433,380070.0,13007.0,13.0,98.0,4.0,880.0,0,0,0,1
2019-07-24,1666,2019-1246960,290000.0,84074.0,84.0,104.0,6.0,535.0,0,0,0,1
2019-07-24,1133,2019-1220384,210000.0,83066.0,83.0,89.0,4.0,500.0,0,0,0,1
2019-07-24,702,2019-164812,255900.0,13026.0,13.0,66.0,4.0,281.0,0,0,0,1
2019-07-25,800,2019-169395,1985500.0,13068.0,13.0,312.0,7.0,645.0,0,0,0,1
2019-07-26,538,2019-157703,242000.0,13106.0,13.0,65.0,2.0,242.0,0,0,0,1
2019-07-26,801,2019-169452,310000.0,13045.0,13.0,101.0,4.0,359.0,0,0,0,1
2019-07-29,532,2019-157453,317000.0,13019.0,13.0,81.0,4.0,286.0,0,0,0,1
2019-07-29,802,2019-169495,155000.0,13108.0,13.0,110.0,4.0,387.0,1,0,0,0
2019-07-30,1442,2019-1236346,700000.0,83071.0,83.0,20.0,1.0,2500.0,1,0,0,0
2019-07-30,1131,2019-1220301,400000.0,83087.0,83.0,65.0,3.0,1381.0,0,0,0,1
2019-07-30,1574,2019-1243013,282290.0,84007.0,84.0,102.0,4.0,545.0,0,0,0,1
2019-07-30,531,2019-157407,210000.0,13025.0,13.0,97.0,5.0,694.0,0,0,0,1
2019-07-31,1575,2019-1243065,218000.0,84129.0,84.0,82.0,3.0,302.0,0,0,0,1
2019-07-31,1289,2019-1228542,426000.0,83062.0,83.0,100.0,5.0,363.0,1,0,0,0
2019-07-31,64,2019-131621,600000.0,13203.0,13.0,46.0,2.0,197.0,1,0,0,0
2019-08-01,1136,2019-1220485,50000.0,83051.0,83.0,25.0,1.0,2382.0,0,0,0,1
2019-08-01,1668,2019-1247055,290000.0,84047.0,84.0,137.0,6.0,1200.0,0,0,0,1
2019-08-01,1128,2019-1220144,320000.0,83081.0,83.0,71.0,2.0,1238.0,0,0,0,1
2019-08-02,65,2019-131660,765000.0,13215.0,13.0,50.0,1.0,402.0,1,0,0,0
2019-08-02,279,2019-144358,330000.0,13007.0,13.0,71.0,3.0,1335.0,0,0,0,1
2019-08-02,157,2019-137276,480000.0,13210.0,13.0,40.0,2.0,430.0,1,0,0,0
2019-08-09,1671,2019-1247204,320000.0,84026.0,84.0,75.0,3.0,1718.0,0,0,0,1
2019-08-09,399,2019-150471,500000.0,13213.0,13.0,32.0,2.0,168.0,1,0,0,0
2019-08-09,1450,2019-1236808,1200000.0,83019.0,83.0,110.0,3.0,700.0,0,0,0,1
2019-08-12,1577,2019-1243169,75000.0,84123.0,84.0,60.0,4.0,314.0,0,0,0,1
2019-08-19,547,2019-158098,599400.0,13019.0,13.0,116.0,5.0,2863.0,0,0,0,1
2019-08-21,161,2019-137550,640000.0,13207.0,13.0,104.0,4.0,154.0,0,0,0,1
2019-08-21,548,2019-158149,280000.0,13063.0,13.0,90.0,4.0,535.0,0,0,0,1
2019-08-22,277,2019-144306,390000.0,13070.0,13.0,40.0,3.0,581.0,0,0,0,1
2019-08-23,554,2019-158357,415000.0,13050.0,13.0,98.0,5.0,750.0,0,0,0,1
2019-08-23,1141,2019-1220701,340000.0,83134.0,83.0,129.0,4.0,2500.0,0,0,0,1
2019-08-26,1138,2019-1220574,141000.0,83007.0,83.0,10.0,1.0,28.0,0,0,0,1
2019-08-27,400,2019-150524,262000.0,13213.0,13.0,64.0,3.0,451.0,0,0,0,1
2019-08-28,545,2019-157979,213000.0,13050.0,13.0,65.0,4.0,49.0,0,0,0,1
2019-08-28,563,2019-158804,300000.0,13069.0,13.0,24.0,1.0,40.0,1,0,0,0
2019-08-30,811,2019-169904,80797.98,13105.0,13.0,95.0,4.0,52532.0,0,0,0,1
2019-08-30,546,2019-158043,381700.0,13062.0,13.0,132.0,5.0,1000.0,0,0,0,1
2019-08-30,709,2019-165172,205000.0,13117.0,13.0,92.0,4.0,36.0,0,0,0,1
2019-08-30,809,2019-169815,237320.0,13108.0,13.0,95.0,1.0,364.0,0,0,0,1
2019-09-04,1673,2019-1247305,230000.0,84102.0,84.0,82.0,4.0,295.0,0,0,0,1
2019-09-04,1144,2019-1220852,457000.0,83124.0,83.0,118.0,4.0,90.0,0,0,0,1
2019-09-04,1584,2019-1243560,130000.0,84082.0,84.0,58.0,3.0,90.0,0,0,0,1
2019-09-05,1149,2019-1221068,322000.0,83072.0,83.0,90.0,3.0,500.0,0,0,0,1
2019-09-05,562,2019-158755,70000.0,13001.0,13.0,24.0,2.0,616.0,0,0,0,1
2019-09-05,1147,2019-1220982,1170000.0,83046.0,83.0,185.0,6.0,500.0,0,0,0,1
2019-09-06,966,2019-1212641,580000.0,83094.0,83.0,128.0,4.0,2000.0,0,0,0,1
2019-09-06,1459,2019-1237301,657000.0,83090.0,83.0,84.0,4.0,897.0,0,0,0,1
2019-09-06,283,2019-144599,670000.0,13028.0,13.0,96.0,5.0,905.0,0,0,0,1
2019-09-06,1300,2019-1229212,432000.0,83137.0,83.0,100.0,4.0,693.0,0,0,0,1
2019-09-06,1678,2019-1247522,170000.0,84003.0,84.0,44.0,2.0,104.0,1,0,0,0
2019-09-10,814,2019-170024,160000.0,13004.0,13.0,80.0,3.0,271.0,0,0,0,1
2019-09-12,1674,2019-1247344,610000.0,84003.0,84.0,55.0,2.0,296.0,1,0,0,0
2019-09-12,713,2019-165384,370000.0,13118.0,13.0,93.0,5.0,400.0,0,0,0,1
2019-09-12,1302,2019-1229352,542300.0,83126.0,83.0,141.0,5.0,725.0,0,0,0,1
2019-09-13,1457,2019-1237181,436750.0,83130.0,83.0,91.0,4.0,550.0,0,0,0,1
2019-09-13,973,2019-1213005,570000.0,83118.0,83.0,139.0,6.0,561.0,0,0,0,1
2019-09-16,983,2019-1213503,215000.0,83050.0,83.0,45.0,1.0,135.0,1,0,0,0
